Ensembl Gene ID	Unigene ID
ENSG00000182831	Hs.638266
ENSG00000182851	Hs.426410
ENSG00000182853	
ENSG00000182858	Hs.526711
ENSG00000182858	Hs.353426
ENSG00000182896	Hs.259432
ENSG00000182899	
ENSG00000182909	Hs.590976
ENSG00000182912	Hs.592163
ENSG00000182919	Hs.712923
ENSG00000182931	Hs.237392
ENSG00000182934	Hs.368376
ENSG00000182934	Hs.718742
ENSG00000182973	Hs.444851
ENSG00000182993	Hs.635098
ENSG00000182993	Hs.659951
ENSG00000183011	Hs.565094
ENSG00000183019	Hs.709539
ENSG00000183032	Hs.730857
ENSG00000183036	
ENSG00000183044	Hs.593095
ENSG00000183044	Hs.336768
ENSG00000183044	Hs.739069
ENSG00000183067	Hs.422120
ENSG00000183077	Hs.558614
ENSG00000183145	Hs.254560
ENSG00000183146	
ENSG00000183155	Hs.90875
ENSG00000183160	Hs.449718
ENSG00000183160	Hs.712516
ENSG00000183161	Hs.605766
ENSG00000183161	Hs.610230
ENSG00000183161	Hs.632151
ENSG00000183172	Hs.306083
ENSG00000183172	Hs.617634
ENSG00000183207	Hs.515846
ENSG00000183208	Hs.304673
ENSG00000183214	Hs.739327
ENSG00000183248	Hs.288540
ENSG00000183250	Hs.534504
ENSG00000183255	Hs.708709
ENSG00000183258	
ENSG00000183273	Hs.98188
ENSG00000183273	Hs.622345
ENSG00000183283	Hs.369450
ENSG00000183283	Hs.621774
ENSG00000183283	Hs.732802
ENSG00000183287	Hs.597712
ENSG00000183287	Hs.34333
ENSG00000183291	Hs.362728
ENSG00000183307	Hs.209577
ENSG00000183311	Hs.636480
ENSG00000183323	Hs.654850
ENSG00000183324	
ENSG00000183346	Hs.673160
ENSG00000183354	Hs.535060
ENSG00000183395	
ENSG00000183396	Hs.631922
ENSG00000183397	
ENSG00000183401	
ENSG00000183463	Hs.705356
ENSG00000183470	Hs.671875
ENSG00000183513	Hs.596537
ENSG00000183513	Hs.595109
ENSG00000183513	Hs.630819
ENSG00000183520	Hs.472038
ENSG00000183520	Hs.637686
ENSG00000183527	Hs.473838
ENSG00000183559	Hs.363649
ENSG00000183559	Hs.745528
ENSG00000183562	Hs.621373
ENSG00000183569	Hs.728878
ENSG00000183574	
ENSG00000183597	Hs.474233
ENSG00000183617	Hs.356578
ENSG00000183621	Hs.666504
ENSG00000183624	Hs.458320
ENSG00000183631	Hs.130370
ENSG00000183640	Hs.407655
ENSG00000183643	Hs.367879
ENSG00000183644	Hs.411600
ENSG00000183648	Hs.183435
ENSG00000183653	
ENSG00000183657	Hs.684469
ENSG00000183665	Hs.9925
ENSG00000183665	Hs.711325
ENSG00000183684	
ENSG00000183691	Hs.248201
ENSG00000183733	Hs.407636
ENSG00000183760	Hs.448934
ENSG00000183763	Hs.517972
ENSG00000183765	Hs.505297
ENSG00000183765	Hs.291363
ENSG00000183784	Hs.190877
ENSG00000183814	Hs.602486
ENSG00000183814	Hs.602018
ENSG00000183814	Hs.120817
ENSG00000183828	
ENSG00000183831	Hs.130054
ENSG00000183833	Hs.341906
ENSG00000183833	Hs.644561
ENSG00000183888	Hs.29190
ENSG00000183891	Hs.591547
ENSG00000183955	Hs.443735
ENSG00000183955	Hs.674365
ENSG00000183955	Hs.699852
ENSG00000183955	Hs.715225
ENSG00000183971	
ENSG00000183977	Hs.733161
ENSG00000183978	Hs.16059
ENSG00000183979	Hs.708916
ENSG00000184029	Hs.580861
ENSG00000184029	Hs.23251
ENSG00000184029	Hs.744972
ENSG00000184032	Hs.553698
ENSG00000184047	Hs.169611
ENSG00000184076	
ENSG00000184148	Hs.433629
ENSG00000184162	Hs.708153
ENSG00000184178	Hs.302287
ENSG00000184178	Hs.618646
ENSG00000184178	Hs.706643
ENSG00000184203	Hs.535731
ENSG00000184208	Hs.517653
ENSG00000184220	Hs.729147
ENSG00000184224	Hs.382074
ENSG00000184232	Hs.445081
ENSG00000184232	Hs.733973
ENSG00000184258	Hs.446675
ENSG00000184276	Hs.555032
ENSG00000184276	Hs.733436
ENSG00000184281	Hs.523424
ENSG00000184305	Hs.654735
ENSG00000184307	Hs.21902
ENSG00000184307	Hs.642247
ENSG00000184351	Hs.61552
ENSG00000184361	Hs.412719
ENSG00000184371	Hs.173894
ENSG00000184385	Hs.558646
ENSG00000184432	Hs.600506
ENSG00000184432	Hs.681616
ENSG00000184436	Hs.512756
ENSG00000184445	Hs.300559
ENSG00000184445	Hs.627642
ENSG00000184445	Hs.689083
ENSG00000184454	Hs.200253
ENSG00000184465	Hs.131903
ENSG00000184465	Hs.622304
ENSG00000184494	Hs.520037
ENSG00000184502	Hs.2681
ENSG00000184508	
ENSG00000184524	Hs.22140
ENSG00000184530	Hs.226268
ENSG00000184560	Hs.380704
ENSG00000184566	Hs.621368
ENSG00000184575	Hs.592579
ENSG00000184575	Hs.85951
ENSG00000184575	Hs.617380
ENSG00000184575	Hs.634570
ENSG00000184575	Hs.735621
ENSG00000184584	Hs.379754
ENSG00000184584	Hs.610825
ENSG00000184601	Hs.153827
ENSG00000184601	Hs.680897
ENSG00000184602	Hs.618526
ENSG00000184602	Hs.723662
ENSG00000184608	
ENSG00000184650	Hs.186045
ENSG00000184661	Hs.33366
ENSG00000184677	Hs.418966
ENSG00000184677	Hs.609852
ENSG00000184682	
ENSG00000184708	Hs.603447
ENSG00000184708	Hs.517559
ENSG00000184719	Hs.149849
ENSG00000184724	Hs.553689
ENSG00000184730	Hs.200333
ENSG00000184752	Hs.674965
ENSG00000184785	Hs.42239
ENSG00000184809	Hs.375120
ENSG00000184838	Hs.606394
ENSG00000184838	Hs.605607
ENSG00000184838	Hs.157461
ENSG00000184838	Hs.681707
ENSG00000184838	Hs.728377
ENSG00000184857	
ENSG00000184863	Hs.591815
ENSG00000184863	Hs.644464
ENSG00000184886	Hs.378885
ENSG00000184886	Hs.684353
ENSG00000184897	Hs.75307
ENSG00000184897	Hs.698521
ENSG00000184898	Hs.607203
ENSG00000184898	Hs.302442
ENSG00000184898	Hs.20255
ENSG00000184898	Hs.678124
ENSG00000184903	Hs.655722
ENSG00000184903	Hs.683461
ENSG00000184903	Hs.731706
ENSG00000184909	
ENSG00000184924	
ENSG00000184967	
ENSG00000184983	Hs.274416
ENSG00000184986	Hs.157527
ENSG00000184990	Hs.112058
ENSG00000184992	Hs.330495
ENSG00000184992	Hs.610470
ENSG00000184992	Hs.715316
ENSG00000185019	Hs.654646
ENSG00000185024	Hs.424484
ENSG00000185024	Hs.666124
ENSG00000185049	Hs.21771
ENSG00000185049	Hs.708257
ENSG00000185055	Hs.719432
ENSG00000185056	Hs.131469
ENSG00000185056	Hs.641649
ENSG00000185085	Hs.458390
ENSG00000185127	Hs.591375
ENSG00000185127	Hs.666797
ENSG00000185127	Hs.694601
ENSG00000185127	Hs.708181
ENSG00000185163	Hs.445168
ENSG00000185187	Hs.501624
ENSG00000185219	Hs.250481
ENSG00000185219	Hs.622256
ENSG00000185245	Hs.1472
ENSG00000185246	Hs.274337
ENSG00000185246	Hs.642460
ENSG00000185261	Hs.425123
ENSG00000185261	Hs.717163
ENSG00000185264	Hs.124502
ENSG00000185269	Hs.106137
ENSG00000185290	Hs.177948
ENSG00000185298	Hs.744125
ENSG00000185306	Hs.605226
ENSG00000185306	Hs.535190
ENSG00000185332	Hs.364191
ENSG00000185332	Hs.728657
ENSG00000185345	Hs.132954
ENSG00000185347	Hs.720306
ENSG00000185436	Hs.221375
ENSG00000185436	Hs.619077
ENSG00000185442	Hs.569523
ENSG00000185442	Hs.27373
ENSG00000185442	Hs.705205
ENSG00000185453	Hs.664054
ENSG00000185453	Hs.737569
ENSG00000185475	
ENSG00000185480	Hs.330663
ENSG00000185499	
ENSG00000185504	Hs.548010
ENSG00000185504	Hs.313905
ENSG00000185515	Hs.558537
ENSG00000185515	Hs.669813
ENSG00000185515	Hs.735783
ENSG00000185522	Hs.669395
ENSG00000185523	Hs.153274
ENSG00000185594	Hs.326528
ENSG00000185608	Hs.431307
ENSG00000185621	Hs.633279
ENSG00000185621	Hs.636534
ENSG00000185621	Hs.708456
ENSG00000185627	Hs.134688
ENSG00000185662	
ENSG00000185681	Hs.71428
ENSG00000185689	Hs.716731
ENSG00000185689	Hs.742216
ENSG00000185716	Hs.498890
ENSG00000185716	Hs.613663
ENSG00000185716	Hs.708326
ENSG00000185716	Hs.733247
ENSG00000185721	Hs.115242
ENSG00000185721	Hs.629023
ENSG00000185730	Hs.607802
ENSG00000185730	Hs.512740
ENSG00000185742	Hs.172982
ENSG00000185753	Hs.495961
ENSG00000185798	Hs.385865
ENSG00000185808	Hs.563043
ENSG00000185808	Hs.528019
ENSG00000185808	Hs.716087
ENSG00000185813	
ENSG00000185823	Hs.649663
ENSG00000185838	
ENSG00000185842	Hs.133977
ENSG00000185860	Hs.407631
ENSG00000185862	Hs.5509
ENSG00000185862	Hs.690546
ENSG00000185863	Hs.512463
ENSG00000185883	
ENSG00000185900	Hs.491646
ENSG00000185905	Hs.331095
ENSG00000185905	Hs.717515
ENSG00000185940	Hs.653467
ENSG00000185955	Hs.632306
ENSG00000185982	Hs.516818
ENSG00000186007	Hs.655520
ENSG00000186007	Hs.745447
ENSG00000186047	Hs.710878
ENSG00000186063	Hs.534965
ENSG00000186063	Hs.156625
ENSG00000186063	Hs.693273
ENSG00000186063	Hs.713752
ENSG00000186063	Hs.718696
ENSG00000186063	Hs.743777
ENSG00000186073	Hs.598786
ENSG00000186073	Hs.48348
ENSG00000186088	Hs.186649
ENSG00000186103	Hs.224976
ENSG00000186118	
ENSG00000186132	Hs.603039
ENSG00000186132	Hs.99488
ENSG00000186141	Hs.591457
ENSG00000186143	Hs.136555
ENSG00000186146	Hs.590200
ENSG00000186166	Hs.534613
ENSG00000186184	Hs.507584
ENSG00000186188	Hs.661022
ENSG00000186193	Hs.19322
ENSG00000186197	Hs.352224
ENSG00000186198	Hs.534533
ENSG00000186207	Hs.516410
ENSG00000186226	Hs.250236
ENSG00000186226	Hs.711651
ENSG00000186235	Hs.424165
ENSG00000186265	Hs.445162
ENSG00000186314	Hs.575159
ENSG00000186314	Hs.314261
ENSG00000186326	Hs.528491
ENSG00000186329	Hs.642307
ENSG00000186354	
ENSG00000186364	
ENSG00000186409	Hs.729640
ENSG00000186439	Hs.144744
ENSG00000186439	Hs.720730
ENSG00000186451	Hs.129794
ENSG00000186458	Hs.516819
ENSG00000186468	Hs.686783
ENSG00000186468	Hs.715015
ENSG00000186468	Hs.718385
ENSG00000186471	Hs.592245
ENSG00000186479	Hs.657133
ENSG00000186493	Hs.148486
ENSG00000186493	Hs.668017
ENSG00000186501	
ENSG00000186532	Hs.514602
ENSG00000186567	Hs.416925
ENSG00000186567	Hs.740232
ENSG00000186577	Hs.381300
ENSG00000186591	Hs.624976
ENSG00000186591	Hs.643548
ENSG00000186591	Hs.711694
ENSG00000186591	Hs.717847
ENSG00000186665	Hs.90790
ENSG00000186666	Hs.142736
ENSG00000186687	Hs.115467
ENSG00000186687	Hs.667219
ENSG00000186687	Hs.677851
ENSG00000186714	Hs.706808
ENSG00000186795	Hs.449650
ENSG00000186806	Hs.293236
ENSG00000186827	Hs.129780
ENSG00000186844	Hs.534645
ENSG00000186860	Hs.307009
ENSG00000186866	Hs.592164
ENSG00000186866	Hs.517345
ENSG00000186866	Hs.619078
ENSG00000186889	Hs.308028
ENSG00000186891	Hs.212680
ENSG00000186924	Hs.553700
ENSG00000186925	Hs.553695
ENSG00000186930	Hs.553690
ENSG00000186952	Hs.729154
ENSG00000186952	Hs.730449
ENSG00000186952	Hs.730476
ENSG00000186952	Hs.736590
ENSG00000186960	Hs.633254
ENSG00000186960	Hs.642343
ENSG00000186960	Hs.692973
ENSG00000186965	Hs.553692
ENSG00000186967	Hs.553693
ENSG00000186976	Hs.658996
ENSG00000186977	Hs.553694
ENSG00000186980	Hs.553688
ENSG00000187005	Hs.567837
ENSG00000187013	Hs.434459
ENSG00000187024	Hs.653265
ENSG00000187024	Hs.739175
ENSG00000187026	Hs.553699
ENSG00000187037	Hs.563492
ENSG00000187037	Hs.688230
ENSG00000187051	Hs.664693
ENSG00000187066	Hs.98170
ENSG00000187066	Hs.742518
ENSG00000187068	Hs.380048
ENSG00000187094	Hs.458426
ENSG00000187105	Hs.660774
ENSG00000187118	Hs.600837
ENSG00000187118	Hs.444724
ENSG00000187145	Hs.633308
ENSG00000187147	Hs.456557
ENSG00000187147	Hs.681213
ENSG00000187147	Hs.681897
ENSG00000187164	Hs.501140
ENSG00000187164	Hs.700097
ENSG00000187166	Hs.155833
ENSG00000187170	Hs.447955
ENSG00000187185	Hs.434720
ENSG00000187186	
ENSG00000187231	Hs.30977
ENSG00000187231	Hs.609408
ENSG00000187231	Hs.714518
ENSG00000187266	Hs.631624
ENSG00000187398	Hs.144138
ENSG00000187398	Hs.655032
ENSG00000187456	Hs.194411
ENSG00000187461	
ENSG00000187479	Hs.530443
ENSG00000187479	Hs.744134
ENSG00000187514	Hs.464163
ENSG00000187514	Hs.712828
ENSG00000187516	Hs.122959
ENSG00000187533	Hs.518795
ENSG00000187533	Hs.625593
ENSG00000187533	Hs.729824
ENSG00000187535	Hs.389438
ENSG00000187546	Hs.670634
ENSG00000187566	Hs.348351
ENSG00000187569	Hs.131358
ENSG00000187581	Hs.666459
ENSG00000187583	Hs.528691
ENSG00000187600	Hs.733348
ENSG00000187608	
ENSG00000187609	Hs.495553
ENSG00000187609	Hs.739704
ENSG00000187624	
ENSG00000187642	Hs.271462
ENSG00000187658	Hs.720862
ENSG00000187676	Hs.13205
ENSG00000187676	Hs.629377
ENSG00000187689	Hs.453069
ENSG00000187690	Hs.97053
ENSG00000187695	Hs.734225
ENSG00000187699	Hs.389311
ENSG00000187713	Hs.743598
ENSG00000187736	Hs.225988
ENSG00000187741	Hs.744083
ENSG00000187753	Hs.632073
ENSG00000187773	Hs.371690
ENSG00000187778	Hs.25313
ENSG00000187783	Hs.292788
ENSG00000187790	Hs.509229
ENSG00000187806	Hs.446069
ENSG00000187811	Hs.523865
ENSG00000187811	Hs.449232
ENSG00000187811	Hs.670048
ENSG00000187824	Hs.462230
ENSG00000187824	Hs.617368
ENSG00000187824	Hs.627844
ENSG00000187833	Hs.456833
ENSG00000187860	Hs.505597
ENSG00000187862	Hs.447851
ENSG00000187867	Hs.444298
ENSG00000187867	Hs.622396
ENSG00000187871	Hs.526967
ENSG00000187889	Hs.605521
ENSG00000187889	Hs.437655
ENSG00000187922	Hs.98132
ENSG00000187942	Hs.745158
ENSG00000187944	Hs.372069
ENSG00000187954	Hs.459379
ENSG00000187954	Hs.733921
ENSG00000187997	Hs.633034
ENSG00000188010	
ENSG00000188032	
ENSG00000188076	
ENSG00000188112	Hs.444277
ENSG00000188112	Hs.636224
ENSG00000188133	Hs.522063
ENSG00000188163	Hs.522530
ENSG00000188167	Hs.443031
ENSG00000188186	
ENSG00000188211	Hs.146274
ENSG00000188242	Hs.732650
ENSG00000188243	Hs.713055
ENSG00000188266	Hs.307962
ENSG00000188277	Hs.631715
ENSG00000188305	Hs.511803
ENSG00000188312	Hs.660395
ENSG00000188312	Hs.674179
ENSG00000188312	Hs.713775
ENSG00000188315	Hs.403828
ENSG00000188334	Hs.651072
ENSG00000188342	Hs.654582
ENSG00000188352	Hs.136247
ENSG00000188352	Hs.670503
ENSG00000188368	Hs.585901
ENSG00000188373	
ENSG00000188389	Hs.158297
ENSG00000188487	Hs.591997
ENSG00000188493	Hs.585105
ENSG00000188508	
ENSG00000188511	Hs.397890
ENSG00000188511	Hs.133159
ENSG00000188523	Hs.201709
ENSG00000188554	Hs.277721
ENSG00000188566	Hs.512564
ENSG00000188596	Hs.535389
ENSG00000188596	Hs.436197
ENSG00000188596	Hs.382121
ENSG00000188596	Hs.730039
ENSG00000188596	Hs.739050
ENSG00000188641	Hs.335034
ENSG00000188641	Hs.613866
ENSG00000188643	
ENSG00000188647	Hs.596440
ENSG00000188647	Hs.494100
ENSG00000188647	Hs.618077
ENSG00000188647	Hs.685783
ENSG00000188647	Hs.731289
ENSG00000188647	Hs.744192
ENSG00000188655	Hs.533972
ENSG00000188674	Hs.198416
ENSG00000188690	
ENSG00000188694	Hs.580883
ENSG00000188707	Hs.655915
ENSG00000188710	
ENSG00000188725	Hs.508479
ENSG00000188729	Hs.542820
ENSG00000188729	Hs.526794
ENSG00000188732	Hs.592178
ENSG00000188732	Hs.662559
ENSG00000188738	Hs.98025
ENSG00000188739	Hs.535224
ENSG00000188760	Hs.446664
ENSG00000188761	
ENSG00000188771	Hs.632097
ENSG00000188800	
ENSG00000188807	Hs.632365
ENSG00000188807	Hs.706017
ENSG00000188811	Hs.595862
ENSG00000188811	Hs.507783
ENSG00000188817	Hs.130704
ENSG00000188827	Hs.143681
ENSG00000188846	
ENSG00000188848	Hs.120591
ENSG00000188878	Hs.720068
ENSG00000188895	Hs.532786
ENSG00000188897	Hs.459937
ENSG00000188897	Hs.188007
ENSG00000188897	Hs.610585
ENSG00000188897	Hs.732763
ENSG00000188897	Hs.734323
ENSG00000188897	Hs.736327
ENSG00000188897	Hs.739042
ENSG00000188897	Hs.742992
ENSG00000188931	
ENSG00000188938	Hs.350364
ENSG00000188938	Hs.609447
ENSG00000188938	Hs.743810
ENSG00000188958	Hs.518492
ENSG00000188959	Hs.125608
ENSG00000188976	Hs.405987
ENSG00000188981	Hs.442291
ENSG00000188981	Hs.712250
ENSG00000188981	Hs.736964
ENSG00000188986	Hs.521809
ENSG00000188993	Hs.661450
ENSG00000189001	Hs.433484
ENSG00000189007	Hs.643943
ENSG00000189007	Hs.709561
ENSG00000189051	Hs.526550
ENSG00000189056	Hs.606291
ENSG00000189056	Hs.655654
ENSG00000189058	
ENSG00000189068	Hs.444431
ENSG00000189079	Hs.317304
ENSG00000189079	Hs.693791
ENSG00000189114	Hs.103902
ENSG00000189114	Hs.714511
ENSG00000189129	Hs.601578
ENSG00000189139	Hs.307086
ENSG00000189159	Hs.532803
ENSG00000189195	Hs.676102
ENSG00000189227	Hs.602359
ENSG00000189227	Hs.438385
ENSG00000189227	Hs.662358
ENSG00000189233	Hs.370129
ENSG00000189233	Hs.625857
ENSG00000189269	
ENSG00000189275	Hs.523353
ENSG00000189283	Hs.655995
ENSG00000189306	Hs.745006
ENSG00000189320	Hs.597465
ENSG00000189320	Hs.55200
ENSG00000189325	Hs.162104
ENSG00000189367	
ENSG00000189377	
ENSG00000189410	
ENSG00000196072	Hs.34906
ENSG00000196072	Hs.715064
ENSG00000196101	
ENSG00000196118	Hs.724010
ENSG00000196166	Hs.546586
ENSG00000196167	Hs.607925
ENSG00000196167	Hs.614419
ENSG00000196167	Hs.729225
ENSG00000196196	Hs.208081
ENSG00000196199	Hs.269654
ENSG00000196199	Hs.731799
ENSG00000196224	
ENSG00000196227	Hs.596058
ENSG00000196227	Hs.54973
ENSG00000196227	Hs.626972
ENSG00000196231	Hs.163518
ENSG00000196235	Hs.631604
ENSG00000196236	Hs.601090
ENSG00000196236	Hs.529163
ENSG00000196236	Hs.627964
ENSG00000196236	Hs.667606
ENSG00000196260	
ENSG00000196284	Hs.368325
ENSG00000196290	
ENSG00000196305	Hs.445403
ENSG00000196335	Hs.309767
ENSG00000196335	Hs.736714
ENSG00000196355	
ENSG00000196366	Hs.212613
ENSG00000196367	Hs.203952
ENSG00000196367	Hs.706926
ENSG00000196381	Hs.722657
ENSG00000196381	Hs.731298
ENSG00000196388	Hs.658926
ENSG00000196419	Hs.567992
ENSG00000196419	Hs.500561
ENSG00000196419	Hs.292493
ENSG00000196419	Hs.625078
ENSG00000196419	Hs.730702
ENSG00000196422	Hs.533260
ENSG00000196440	Hs.606664
ENSG00000196440	Hs.729062
ENSG00000196449	
ENSG00000196455	Hs.149032
ENSG00000196456	Hs.655734
ENSG00000196476	Hs.348112
ENSG00000196497	Hs.411865
ENSG00000196510	Hs.719935
ENSG00000196511	Hs.660232
ENSG00000196533	Hs.606211
ENSG00000196533	Hs.662248
ENSG00000196544	Hs.129563
ENSG00000196581	Hs.25924
ENSG00000196581	Hs.12473
ENSG00000196584	Hs.647093
ENSG00000196610	Hs.731563
ENSG00000196636	Hs.599537
ENSG00000196636	Hs.592269
ENSG00000196642	Hs.592337
ENSG00000196642	Hs.370555
ENSG00000196655	Hs.132760
ENSG00000196666	Hs.502529
ENSG00000196683	
ENSG00000196684	Hs.631617
ENSG00000196712	Hs.606512
ENSG00000196712	Hs.604118
ENSG00000196712	Hs.597889
ENSG00000196712	Hs.447837
ENSG00000196712	Hs.113577
ENSG00000196712	Hs.622370
ENSG00000196712	Hs.721732
ENSG00000196734	Hs.375103
ENSG00000196741	Hs.604320
ENSG00000196741	Hs.597617
ENSG00000196743	Hs.483873
ENSG00000196743	Hs.632878
ENSG00000196748	Hs.259563
ENSG00000196758	Hs.516794
ENSG00000196776	Hs.674188
ENSG00000196776	Hs.702403
ENSG00000196776	Hs.713993
ENSG00000196800	Hs.553815
ENSG00000196821	Hs.643498
ENSG00000196821	Hs.716193
ENSG00000196821	Hs.718749
ENSG00000196839	
ENSG00000196844	Hs.369185
ENSG00000196850	Hs.600080
ENSG00000196850	Hs.13854
ENSG00000196850	Hs.731735
ENSG00000196865	Hs.601811
ENSG00000196865	Hs.597168
ENSG00000196865	Hs.594372
ENSG00000196865	Hs.369924
ENSG00000196865	Hs.626257
ENSG00000196867	Hs.14794
ENSG00000196900	Hs.177983
ENSG00000196932	Hs.623955
ENSG00000196943	Hs.708040
ENSG00000196979	Hs.522437
ENSG00000196987	Hs.547855
ENSG00000197006	Hs.279583
ENSG00000197006	Hs.717422
ENSG00000197019	Hs.269898
ENSG00000197046	Hs.287692
ENSG00000197056	
ENSG00000197057	Hs.363407
ENSG00000197081	Hs.487062
ENSG00000197084	Hs.516429
ENSG00000197121	Hs.229988
ENSG00000197121	Hs.609219
ENSG00000197157	Hs.602818
ENSG00000197157	Hs.122523
ENSG00000197170	Hs.607670
ENSG00000197182	
ENSG00000197191	Hs.512469
ENSG00000197223	Hs.602900
ENSG00000197223	Hs.436242
ENSG00000197261	Hs.485528
ENSG00000197261	Hs.722010
ENSG00000197261	Hs.730194
ENSG00000197265	Hs.77100
ENSG00000197272	Hs.528111
ENSG00000197273	Hs.778
ENSG00000197301	Hs.685856
ENSG00000197301	Hs.711855
ENSG00000197301	Hs.726942
ENSG00000197322	Hs.514090
ENSG00000197345	
ENSG00000197361	Hs.631163
ENSG00000197361	Hs.656997
ENSG00000197361	Hs.734588
ENSG00000197363	Hs.712255
ENSG00000197376	Hs.524373
ENSG00000197376	Hs.680577
ENSG00000197380	Hs.515490
ENSG00000197386	Hs.518450
ENSG00000197415	Hs.658046
ENSG00000197417	Hs.579217
ENSG00000197430	Hs.12449
ENSG00000197445	Hs.371893
ENSG00000197448	Hs.390667
ENSG00000197471	Hs.595610
ENSG00000197471	Hs.632188
ENSG00000197487	Hs.283915
ENSG00000197498	Hs.372265
ENSG00000197498	Hs.621951
ENSG00000197502	
ENSG00000197536	
ENSG00000197548	Hs.38032
ENSG00000197548	Hs.629433
ENSG00000197563	Hs.606114
ENSG00000197563	Hs.157031
ENSG00000197563	Hs.621880
ENSG00000197568	Hs.142245
ENSG00000197579	Hs.608203
ENSG00000197579	Hs.589962
ENSG00000197595	Hs.591213
ENSG00000197599	Hs.355232
ENSG00000197603	Hs.586199
ENSG00000197604	
ENSG00000197629	Hs.744920
ENSG00000197651	Hs.128574
ENSG00000197651	Hs.664141
ENSG00000197683	Hs.28704
ENSG00000197696	Hs.386470
ENSG00000197723	Hs.620611
ENSG00000197723	Hs.673465
ENSG00000197728	Hs.512011
ENSG00000197728	Hs.655638
ENSG00000197728	Hs.668034
ENSG00000197734	Hs.375834
ENSG00000197748	Hs.288927
ENSG00000197756	Hs.433701
ENSG00000197756	Hs.661298
ENSG00000197756	Hs.693210
ENSG00000197768	
ENSG00000197771	Hs.596086
ENSG00000197771	Hs.124246
ENSG00000197771	Hs.693133
ENSG00000197775	
ENSG00000197780	Hs.607353
ENSG00000197816	Hs.435629
ENSG00000197822	Hs.592605
ENSG00000197822	Hs.610669
ENSG00000197822	Hs.671081
ENSG00000197826	Hs.527104
ENSG00000197851	Hs.734935
ENSG00000197858	Hs.627962
ENSG00000197880	Hs.523369
ENSG00000197880	Hs.736985
ENSG00000197889	Hs.257249
ENSG00000197889	Hs.615546
ENSG00000197912	Hs.185597
ENSG00000197912	Hs.609804
ENSG00000197912	Hs.742349
ENSG00000197935	Hs.148218
ENSG00000197958	Hs.408054
ENSG00000197958	Hs.645450
ENSG00000197971	Hs.607968
ENSG00000197971	Hs.551713
ENSG00000197976	Hs.522572
ENSG00000197980	Hs.478048
ENSG00000197982	Hs.532749
ENSG00000198000	Hs.442199
ENSG00000198003	Hs.124010
ENSG00000198015	Hs.199579
ENSG00000198015	Hs.731195
ENSG00000198026	Hs.174193
ENSG00000198042	Hs.583805
ENSG00000198046	Hs.676605
ENSG00000198054	Hs.192371
ENSG00000198054	Hs.733345
ENSG00000198056	Hs.534339
ENSG00000198060	Hs.594401
ENSG00000198060	Hs.593359
ENSG00000198060	Hs.573490
ENSG00000198089	Hs.62209
ENSG00000198089	Hs.679749
ENSG00000198130	Hs.599827
ENSG00000198130	Hs.655083
ENSG00000198130	Hs.656685
ENSG00000198150	Hs.549913
ENSG00000198157	Hs.282204
ENSG00000198168	Hs.596979
ENSG00000198168	Hs.349096
ENSG00000198168	Hs.617145
ENSG00000198171	
ENSG00000198182	Hs.116622
ENSG00000198198	Hs.643560
ENSG00000198242	Hs.635897
ENSG00000198242	Hs.719501
ENSG00000198258	Hs.633135
ENSG00000198270	Hs.506815
ENSG00000198301	Hs.574811
ENSG00000198301	Hs.632604
ENSG00000198326	Hs.664180
ENSG00000198326	Hs.739886
ENSG00000198331	Hs.98133
ENSG00000198356	Hs.602674
ENSG00000198382	Hs.202470
ENSG00000198382	Hs.741452
ENSG00000198398	Hs.335321
ENSG00000198408	Hs.600565
ENSG00000198408	Hs.500842
ENSG00000198408	Hs.610535
ENSG00000198408	Hs.713868
ENSG00000198408	Hs.740141
ENSG00000198454	
ENSG00000198457	
ENSG00000198498	Hs.267446
ENSG00000198498	Hs.610571
ENSG00000198520	Hs.173679
ENSG00000198520	Hs.734554
ENSG00000198522	Hs.18259
ENSG00000198522	Hs.720578
ENSG00000198522	Hs.731951
ENSG00000198523	Hs.170839
ENSG00000198546	
ENSG00000198554	Hs.603079
ENSG00000198554	Hs.385998
ENSG00000198556	Hs.440384
ENSG00000198576	Hs.40888
ENSG00000198580	
ENSG00000198590	
ENSG00000198612	Hs.669956
ENSG00000198612	Hs.698104
ENSG00000198646	Hs.606277
ENSG00000198646	Hs.602604
ENSG00000198646	Hs.368971
ENSG00000198663	Hs.433381
ENSG00000198663	Hs.625324
ENSG00000198663	Hs.636143
ENSG00000198677	Hs.482868
ENSG00000198680	Hs.606014
ENSG00000198680	Hs.26268
ENSG00000198685	Hs.194283
ENSG00000198690	Hs.584863
ENSG00000198690	Hs.627114
ENSG00000198695	
ENSG00000198700	Hs.596014
ENSG00000198700	Hs.611968
ENSG00000198700	Hs.618901
ENSG00000198707	Hs.150444
ENSG00000198711	
ENSG00000198712	
ENSG00000198715	Hs.202522
ENSG00000198715	Hs.732777
ENSG00000198723	Hs.631862
